01886000161,Забайкальский край,Петровск-Забайкальский,улица Спортивная,26,51.253332,108.816676
0188600017,Забайкальский край,Чита,проспект Советов,4,52.031729,113.448076
01886000170,Забайкальский край,Хилок,улица Ленина,10,51.363412,110.458006
0188600018,Забайкальский край,Чита,улица Строителей,5,52.06737,113.357624
01886000185,Забайкальский край,Чита,улица Бутина,28,52.037741,113.503726
01886000186,Забайкальский край,Чита,улица Богомягкова,23,52.039087,113.490251
018860002,Забайкальский край,Чита,улица Красной Звезды,4,52.056584,113.485706
01886000200,Забайкальский край,Чита,улица Полины Осипенко,40,52.03327,113.510194
01886000203,Забайкальский край,Чита,улица Бутина,50,52.042865,113.509017
0188600024,Забайкальский край,Чита,проспект Фадеева,37,52.063378,113.397734
0188600027,Забайкальский край,Чита,улица Комсомольская,60,52.041098,113.465117
0188600031,Забайкальский край,Чита,улица Весенняя,1,52.074268,113.381609
0188600032,Забайкальский край,Чита,улица Ленина,126,52.036572,113.493575
018860004,Забайкальский край,Чита,улица Красной Звезды,58,52.074544,113.482733
0188600048,Забайкальский край,Чита,улица Анохина,56,52.02887,113.506071
0188600069,Забайкальский край,Чита,улица Богомягкова,23,52.039087,113.490251
018860007,Забайкальский край,Чита,микрорайон 1,36а,52.022531,113.49618
0188600070,Забайкальский край,Чита,улица Шилова,8а,52.048005,113.492336
0188600071,Забайкальский край,Могоча,улица Клубная,3,53.73545,119.756459
018860008,Забайкальский край,Чита,улица Журавлева,20,52.034694,113.496818
0188600091,Забайкальский край,Шилка,улица Ленина,31,51.853554,116.028837
018860020199,Забайкальский край,Чита,улица Ленина,55,52.028721,113.511766
018860020299,Забайкальский край,Чита,улица Богомягкова,23,52.039087,113.490251
018860025399,Забайкальский край,Нерчинск,улица Советская,26,51.972803,116.58943
018860026399,Забайкальский край,Борзя,улица Пушкина,17,50.392051,116.524248
018860027199,Забайкальский край,Петровск-Забайкальский,улица Спортивная,26,51.253332,108.816676
018860027499,Забайкальский край,Краснокаменск,проспект Строителей,3,50.101474,118.035475
01886010101,Республика Бурятия,Улан-Удэ,улица Калашникова,11,51.805983,107.653619
01886010104,Республика Бурятия,Улан-Удэ,улица Геологическая,28,51.810582,107.607463
01886010105,Республика Бурятия,Улан-Удэ,улица Ключевская,70А,51.820654,107.656628
01886010106,Республика Бурятия,Улан-Удэ,"Военный городок,",55,0.0,0.0
01886010107,Республика Бурятия,Улан-Удэ,проспект Строителей,18,51.808639,107.643971
01886010109,Республика Бурятия,Улан-Удэ,улица Пушкина,15 В,51.839127,107.597339
01886010110,Республика Бурятия,Улан-Удэ,улица Шумяцкого,2,51.812431,107.671423
01886010112,Республика Бурятия,Улан-Удэ,улица Боевая,5 г,0.0,0.0
01886010113,Республика Бурятия,Улан-Удэ,улица Гагарина,60,51.850422,107.576732
01886010114,Республика Бурятия,Улан-Удэ,улица Ключевская,8а,51.821166,107.632481
01886010115,Республика Бурятия,Улан-Удэ,улица Терешковой,2а,51.809586,107.599765
01886010139,Республика Бурятия,Улан-Удэ,улица Терешковой,20А,51.809324,107.606628
01886010158,Республика Бурятия,Бабушкин,улица Комсомольская,39а,51.715855,105.876068
01886010171,Республика Бурятия,Гусиноозерск,улица Ключевская,26,51.287773,106.541046
01886010176,Республика Бурятия,Закаменск,улица Ленина,25,50.374739,103.291516
01886010182,Республика Бурятия,Кяхта,улица Ленина,52а,50.353754,106.449598
01886010190,Республика Бурятия,Северобайкальск,улица Полиграфистов,18,55.637449,109.338041
01886010200,Республика Бурятия,Улан-Удэ,улица Балтахинова,13,51.825631,107.590674
01886010201,Республика Бурятия,Улан-Удэ,улица Терешковой,3б,51.808544,107.604741
01886010203,Республика Бурятия,Улан-Удэ,улица Кабанская,13б,51.843501,107.517524
01886010204,Республика Бурятия,Улан-Удэ,улица Коммунистическая,43,51.83221,107.586964
01886010205,Республика Бурятия,Улан-Удэ,улица Терешковой,11,51.808767,107.613518
0188601027,Республика Бурятия,Улан-Удэ,улица Родины,1,51.864284,107.725367
0188601044,Республика Бурятия,Улан-Удэ,улица Добролюбова,37,51.847635,107.588428
0188601076,Республика Бурятия,Улан-Удэ,улица Туполева,20-20а,51.863105,107.737422
0188601077,Республика Бурятия,Улан-Удэ,улица Гагарина,25,51.837569,107.593836
0188601078,Республика Бурятия,Улан-Удэ,улица Октябрьская,15,51.847207,107.617003
0188601093,Республика Бурятия,Улан-Удэ,проспект Победы,10,51.828241,107.592434
0188601095,Республика Бурятия,Улан-Удэ,улица Ленина,15а,51.825486,107.584403
0188601098,Республика Бурятия,Улан-Удэ,улица Смолина,52,51.838337,107.577747
018860120199,Республика Бурятия,Улан-Удэ,улица Терешковой,3Б,51.808544,107.604741
018860125899,Республика Бурятия,Северобайкальск,улица Полиграфистов,18,55.637449,109.338041
01886030124,Республика Саха (Якутия),Якутск,проспект Ленина,17,62.030001,129.737999
01886030135,Республика Саха (Якутия),Среднеколымск,улица Ярославского,26,67.456152,153.710072
01886030149,Республика Саха (Якутия),Якутск,улица Лермонтова,49,62.034668,129.71882
01886030152,Республика Саха (Якутия),Якутск,улица Октябрьская,27,62.02871,129.714185
01886030153,Республика Саха (Якутия),Якутск,проспект Ленина,56,62.01843,129.719763
01886030154,Республика Саха (Якутия),Алдан,улица Ленина,9,58.607285,125.385284
01886030162,Республика Саха (Якутия),Томмот,улица Укуланская,53,58.973929,126.271868
01886030168,Республика Саха (Якутия),Вилюйск,улица Ленина,35,63.758126,121.626976
0188603017,Республика Саха (Якутия),Якутск,улица Дзержинского,25,62.045546,129.739688
0188603018,Республика Саха (Якутия),Якутск,"п. Жатай, улица Строда",4,62.16558,129.839293
01886030180,Республика Саха (Якутия),Нюрба,улица Ленина,25,63.278459,118.334695
01886030195,Республика Саха (Якутия),Ленск,улица Ленина,76,60.714668,114.922552
0188603023,Республика Саха (Якутия),Якутск,"п. Кангалассы, улица 26 Партсъезда",5,62.351317,129.971786
01886030231,Республика Саха (Якутия),Мирный,улица Комсомольская,13,62.535738,113.977264
01886030238,Республика Саха (Якутия),Удачный,улица мкр. Новый город Центральная Площадь,5,51.381511,58.95186
01886030243,Республика Саха (Якутия),Нерюнгри,проспект Ленина,27,56.654338,124.711988
01886030246,Республика Саха (Якутия),Нерюнгри,проспект Дружбы Народов,4,56.656648,124.704002
0188603025,Республика Саха (Якутия),Якутск,улица Курашова,44А,62.038599,129.724866
0188603028,Республика Саха (Якутия),Якутск,улица Можайского,27,62.086186,129.740263
0188603036,Республика Саха (Якутия),Якутск,улица Ярославского,17,62.02828,129.737739
0188603049,Республика Саха (Якутия),Якутск,улица Каландарашвили,21,61.911343,129.64912
0188603053,Республика Саха (Якутия),Якутск,улица Дзержинского,18,62.040548,129.743245
0188603060,Республика Саха (Якутия),Якутск,улица Кирова,29,62.03274,129.718236
0188603061,Республика Саха (Якутия),Якутск,улица Чиряева,5,62.035275,129.751609
0188603062,Республика Саха (Якутия),Якутск,улица Петра Алексеева,19,62.036608,129.736373
0188603078,Республика Саха (Якутия),Олекминск,улица Молодежная,10,60.373399,120.402114
0188603085,Республика Саха (Якутия),Покровск,улица Орджоникидзе,14,61.485765,129.160257
018860320199,Республика Саха (Якутия),Якутск,улица Кирова,29,62.03274,129.718236
018860320299,Республика Саха (Якутия),Ленск,улица Ленина,76,60.714668,114.922552
018860320499,Республика Саха (Якутия),Нерюнгри,проспект Ленина,27,56.654338,124.711988
018860325999,Республика Саха (Якутия),Олекминск,улица Молодежная,10,60.373399,120.402114
018860326599,Республика Саха (Якутия),Алдан,улица Ленина,9,58.607285,125.385284
018860327299,Республика Саха (Якутия),Мирный,улица Комсомольская,13,62.535738,113.977264
038,г.Москва,Москва,улица Вавилова,19,55.700182,37.580158
038903801,г.Москва,Москва,улица Баррикадная,19,55.760302,37.579771
03890380100,г.Москва,Москва,улица Люсиновская,70,55.714891,37.621714
038903801005,г.Москва,Москва,улица Демьяна Бедного,5,55.772679,37.487002
038903801008,г.Москва,Москва,проезд Стратонавтов,9,55.826377,37.436247
038903801014,г.Москва,Москва,улица Первомайская,106 а,55.793186,37.813234
038903801016,г.Москва,Зеленоград,Зеленоград,,0.0,0.0
038903801017,г.Москва,Москва,улица Профсоюзная,32,55.676702,37.56026
038903801032,г.Москва,Москва,проспект Кутузовский,36А,55.738774,37.526295
038903801039,г.Москва,Москва,улица 50 лет Октября,11,55.651689,37.4129
038903801040,г.Москва,Москва,улица Кастанаевская,24,55.738637,37.490227
038903801041,г.Москва,Москва,улица Миклухо-Маклая,17,55.651877,37.506056
038903801042,г.Москва,Москва,проспект Мира,211,55.844041,37.66265
038903801045,г.Москва,Москва,проспект Севастопольский,28,55.659581,37.573285
038903801046,г.Москва,Москва,улица Кастанаевская,54,55.734146,37.468605
03890380105,г.Москва,Москва,улица Серафимовича,2,55.74446,37.613018
038903801064,г.Москва,Москва,проспект Комсомольский,40,55.721873,37.573977
038903801067,г.Москва,Москва,проспект Ленинский,45,55.703033,37.573312
038903801072,г.Москва,Москва,переулок Большой Козихинский,14,55.763503,37.596534
038903801073,г.Москва,Москва,улица Малая Никитская,2/1,55.757931,37.597423
038903801075,г.Москва,Москва,бульвар Маршала Рокоссовского,18,55.813268,37.72325
038903801080,г.Москва,Москва,проспект Вернадского,41,55.673509,37.50381
038903801081,г.Москва,Москва,шоссе Ленинградское,112/1,55.863762,37.46555
038903801084,г.Москва,Москва,улица Волжский бульвар  квартал 113А,,0.0,0.0
038903801087,г.Москва,Москва,проспект Ленинский,99,55.668635,37.518758
038903801091,г.Москва,Москва,улица Госпитальный вал,18/1,55.773196,37.710988
038903801092,г.Москва,Москва,улица Судостроительная,32,55.683818,37.68624
038903801095,г.Москва,Москва,улица Наметкина,11,55.663156,37.553648
038903801097,г.Москва,Москва,улица Кантемировская,47,55.637794,37.656173
038903801098,г.Москва,Москва,улица Ярцевская,25А,55.741014,37.415407
038903801104,г.Москва,Москва,проспект Маршала Жукова,44,55.777307,37.46706
038903801106,г.Москва,Москва,улица Вяземская,4,55.714419,37.402713
038903801110,г.Москва,Зеленоград,г.Зеленоград,,55.991893,37.214382
038903801111,г.Москва,Москва,шоссе Дмитровское,64,55.956063,37.541934
038903801113,г.Москва,Москва,улица Зеленодольская,22/14,55.712442,37.776978
038903801115,г.Москва,Москва,проспект Мира,91,55.805356,37.635278
038903801118,г.Москва,Москва,улица Профсоюзная,104,55.64192,37.523456
038903801122,г.Москва,Москва,проспект Андропова,42,55.671077,37.660736
038903801126,г.Москва,Москва,улица Полярная,1,55.871683,37.637236
038903801128,г.Москва,Москва,улица Свободы,55,55.849964,37.45195
038903801129,г.Москва,Москва,бульвар Славянский,15,55.725179,37.461957
038903801131,г.Москва,Зеленоград,Зеленоград,435А,55.99646,37.211201
038903801133,г.Москва,Москва,проспект Волгоградский,119 А,55.706284,37.765372
038903801134,г.Москва,Москва,улица Новый Арбат,17,55.752141,37.590713
038903801136,г.Москва,Москва,улица Бутырская,2/18,55.794416,37.586509
038903801137,г.Москва,Москва,улица Молодогвардейская,25,55.733462,37.419332
038903801140,г.Москва,Москва,проспект Ленинский,75/9,55.686975,37.544997
038903801143,г.Москва,Москва,проезд Дежнева,27,55.870066,37.633967
038903801144,г.Москва,Москва,шоссе Щелковское,59А,55.810375,37.791872
038903801145,г.Москва,Москва,бульвар Сиреневый,53,55.803535,37.814429
038903801146,г.Москва,Москва,улица Кунцевская,10,55.731288,37.412981
038903801149,г.Москва,Москва,улица Милашенкова,15,55.82578,37.582098
038903801150,г.Москва,Москва,улица Смольная,7,55.845673,37.499228
038903801151,г.Москва,Москва,улица Матвеевская,2,55.705381,37.47916
038903801153,г.Москва,Москва,улица Медиков,24,55.632692,37.679808
038903801158,г.Москва,Москва,проспект Свободный,33,55.752784,37.819307
038903801159,г.Москва,Москва,шоссе Коровинское,20,55.880743,37.523186
038903801161,г.Москва,Москва,проспект Рязанский,69,55.718806,37.787138
038903801164,г.Москва,Москва,бульвар Бескудниковский,40,55.874243,37.549444
038903801165,г.Москва,Москва,улица Героев Панфиловцев,16,55.858822,37.4243
038903801167,г.Москва,Москва,бульвар Яна Райниса,1,55.849812,37.43622
038903801169,г.Москва,Москва,улица Седова,13,55.850616,37.637317
03890380117,г.Москва,Москва,улица Спартаковская,21,55.77317,37.677643
038903801173,г.Москва,Москва,шоссе Коровинское,5,55.866677,37.54029
038903801174,г.Москва,Москва,улица Земляной вал,41,55.753889,37.657305
038903801176,г.Москва,Москва,улица Коровий вал,1А,55.729224,37.622666
038903801180,г.Москва,Москва,улица Бутырская,76,55.804218,37.583445
038903801187,г.Москва,Москва,улица Лихоборские бугры,8,55.84304,37.547701
038903801189,г.Москва,Москва,улица Планерная,12,55.860529,37.437271
038903801190,г.Москва,Москва,улица Чертановская,1В,55.639461,37.607143
038903801194,г.Москва,Москва,улица Архитектора Власова,39,55.66862,37.543973
038903801195,г.Москва,Москва,улица Менжинского,38,55.870779,37.662299
038903801196,г.Москва,Москва,улица Матвеевская,42,55.707765,37.459343
038903801199,г.Москва,Москва,улица Чертановская,1В,55.639461,37.607143
038903801208,г.Москва,Москва,улица Гурьянова,55,55.680417,37.717061
038903801209,г.Москва,Москва,улица Планерная,7,55.862969,37.434918
038903801211,г.Москва,Москва,улица Туристская,19,55.852263,37.421156
038903801212,г.Москва,Москва,улица Шоссейная,1/2,55.704813,37.725613
038903801213,г.Москва,Москва,улица Широкая,12,55.886731,37.659461
038903801214,г.Москва,Москва,улица Просторная,8,55.804688,37.71769
038903801215,г.Москва,Москва,проспект Пролетарский,6,55.646457,37.655787
038903801219,г.Москва,Москва,бульвар Славянский,3,55.726989,37.473698
038903801220,г.Москва,Москва,улица Тайнинская,24,55.883954,37.68703
038903801223,г.Москва,Москва,улица Хабаровская,8,55.818882,37.827706
038903801225,г.Москва,Москва,улица Дыбенко,44,55.878056,37.483571
038903801228,г.Москва,Москва,улица Трофимова,1/17,55.703581,37.661078
038903801230,г.Москва,Москва,шоссе Дмитровское,131,55.888644,37.541521
038903801232,г.Москва,Москва,улица Народного Ополчения,20,55.777059,37.480552
038903801234,г.Москва,Москва,улица Вешняковская,24Б,55.720307,37.817564
038903801235,г.Москва,Москва,бульвар Волжский,7,55.716585,37.745699
038903801238,г.Москва,Москва,проезд Ферганский,10Г,55.696123,37.821427
038903801240,г.Москва,Москва,улица Народного Ополчения,39,55.791061,37.488484
038903801241,г.Москва,Москва,улица Нижегородская,13б,55.737856,37.686806
038903801243,г.Москва,Москва,проезд Студеный,1,55.894596,37.651601
038903801244,г.Москва,Москва,шоссе Дмитровское,29,55.828051,37.571965
038903801245,г.Москва,Москва,улица Кировоградская,8,55.627834,37.608203
038903801249,г.Москва,Москва,проспект Вернадского,86Б,55.661684,37.481469
038903801250,г.Москва,Москва,улица Дубки,2А,55.817335,37.569252
038903801251,г.Москва,Москва,улица Уссурийская,1,55.825446,37.810504
038903801253,г.Москва,Москва,улица Чертановская,48,55.607128,37.589078
038903801254,г.Москва,Москва,улица Россошанская,3,55.596849,37.60814
038903801255,г.Москва,Москва,улица Красного Маяка,2Б,55.611114,37.606622
038903801256,г.Москва,Москва,улица Миклухо-Маклая,55,55.641254,37.533077
038903801257,г.Москва,Москва,улица Бутлерова,24,55.648072,37.537236
038903801259,г.Москва,Москва,бульвар Смоленский,4,55.739737,37.586311
038903801260,г.Москва,Москва,улица Вешняковская,12Б,55.73478,37.826395
038903801263,г.Москва,Москва,улица Перовская,8,55.746846,37.758554
038903801267,г.Москва,Москва,улица Гвоздева,7/4,55.734957,37.658095
038903801268,г.Москва,Москва,улица Ташкентская,12/20,55.704722,37.816334
038903801271,г.Москва,Москва,проспект Севастопольский,15,55.683346,37.600307
038903801272,г.Москва,Москва,улица Петрозаводская,11А,55.866031,37.493668
038903801275,г.Москва,Москва,улица Большая Переяславская,9,55.783301,37.641351
038903801279,г.Москва,Москва,проспект Вернадского,97,55.667493,37.493147
038903801284,г.Москва,Москва,проспект Ленинский,148,55.655163,37.492949
038903801285,г.Москва,Москва,улица Чертановская,14,55.629653,37.597163
038903801290,г.Москва,Москва,проспект Андропова,28,55.679976,37.662623
038903801294,г.Москва,Москва,улица Островитянова,18,55.63626,37.511284
038903801295,г.Москва,Москва,улица Дубнинская,16,55.868026,37.566997
038903801301,г.Москва,Зеленоград,Зеленоград,,0.0,0.0
038903801304,г.Москва,Москва,проспект Новоясеневский,1,55.619467,37.50928
038903801305,г.Москва,Москва,улица Дубнинская,10,55.862853,37.570707
038903801306,г.Москва,Москва,улица Медынская,5а,55.590139,37.646938
038903801308,г.Москва,Москва,бульвар Ореховый,14,55.610311,37.715758
038903801310,г.Москва,Москва,улица Совхозная,39,55.673768,37.760422
038903801311,г.Москва,Москва,улица Барвихинская,8,55.716747,37.387631
038903801317,г.Москва,Москва,улица Булатниковская,6А,55.580991,37.644189
038903801320,г.Москва,Москва,улица Академика Миллионщикова,19,55.668346,37.648654
038903801325,г.Москва,Москва,улица Корнейчука,44,55.896756,37.631972
038903801329,г.Москва,Москва,улица Янгеля Академика,4,55.596117,37.593147
038903801331,г.Москва,Москва,улица Люблинская,113А,55.679397,37.739087
038903801332,г.Москва,Москва,улица Маршала Василевского,17,55.808923,37.462317
038903801339,г.Москва,Москва,улица Ташкентская,9,55.708227,37.819244
03890380134,г.Москва,Москва,переулок Газетный,17,55.75896,37.610619
038903801340,г.Москва,Москва,проспект Рязанский,58/1,55.71519,37.797478
038903801347,г.Москва,Москва,улица Сухонская,9 А,55.877278,37.651663
038903801348,г.Москва,Москва,шоссе Можайское,28,55.720231,37.421623
038903801352,г.Москва,Москва,улица Римского-Корсакова,2,55.869329,37.591234
038903801353,г.Москва,Москва,шоссе Алтуфьевское,8,55.852829,37.58579
038903801354,г.Москва,Москва,улица Сельскохозяйственная,9,55.834548,37.645708
038903801358,г.Москва,Москва,улица Шипиловская,32,55.619874,37.719019
038903801361,г.Москва,Москва,улица Хачатуряна,16,55.860489,37.602948
038903801363,г.Москва,Москва,улица Академика Виноградова,1,55.63194,37.48322
038903801364,г.Москва,Москва,улица Генерала Тюленева,9,55.62481,37.483238
038903801368,г.Москва,Москва,улица Лавочкина,34,55.856295,37.493919
038903801370,г.Москва,Москва,улица Мурановская,3,55.890542,37.594962
038903801372,г.Москва,Москва,улица Лескова,8,55.897619,37.596121
038903801374,г.Москва,Москва,улица Чистова,16,55.696788,37.745232
038903801377,г.Москва,Москва,улица Фестивальная,2Б,55.855078,37.478082
038903801385,г.Москва,Москва,улица Хабаровская,15,55.822493,37.823358
038903801389,г.Москва,Зеленоград,улица Гоголя,2,55.98367,37.173697
03890380139,г.Москва,Москва,улица Михалковская,24,55.839845,37.5281
038903801393,г.Москва,Москва,улица Малыгина,7,55.880298,37.694747
038903801394,г.Москва,Москва,проспект Новоясеневский,16,55.608129,37.521327
038903801395,г.Москва,Москва,улица Голубинская,7,55.60608,37.514311
038903801398,г.Москва,Москва,улица Домодедовская,28,55.604742,37.712318
038903801399,г.Москва,Москва,улица Липецкая,2,55.601213,37.669495
038903801401,г.Москва,Москва,улица Большая Дорогомиловская,8,55.746218,37.56538
038903801402,г.Москва,Москва,проспект Нахимовский,25А,55.667858,37.589976
038903801407,г.Москва,Москва,улица Кировоградская,8,55.627834,37.608203
038903801408,г.Москва,Москва,улица Шипиловская,50,55.621226,37.738171
038903801410,г.Москва,Москва,проезд Шипиловский,39,55.611302,37.696741
038903801414,г.Москва,Москва,бульвар Строгинский,22,55.802958,37.402929
038903801416,г.Москва,Москва,улица Челябинская,15,55.778785,37.827581
038903801417,г.Москва,Москва,шоссе Дмитровское,98,55.879394,37.547252
038903801418,г.Москва,Москва,улица Профсоюзная,56,55.670021,37.55248
038903801419,г.Москва,Москва,улица Живописная,6,55.781869,37.457034
038903801420,г.Москва,Москва,шоссе Алтуфьевское,95,55.901955,37.585619
038903801421,г.Москва,Москва,проспект Новоясеневский,7,55.607489,37.532367
038903801422,г.Москва,Москва,улица Академика Бакулева,2,55.64415,37.487892
038903801426,г.Москва,Москва,бульвар Новочеркасский,10,55.645867,37.716207
038903801427,г.Москва,Москва,улица Краснодарская,57,55.676788,37.766127
038903801429,Московская область,Химки,"Территория Шереметьево Международный Аэропорт, Аэроэкспресс",,0.0,0.0
038903801430,г.Москва,Москва,улица Паустовского,8,55.599036,37.538269
038903801431,г.Москва,Москва,улица Голубинская,24,55.595994,37.537353
038903801433,г.Москва,Москва,улица Удальцова,32,55.681534,37.493542
038903801434,г.Москва,Москва,"проспект Мичуринский,  Олимпийская деревня",3,55.704509,37.512838
038903801436,г.Москва,Москва,улица Ясеневая,26,55.603807,37.735809
038903801439,г.Москва,Москва,улица Лескова,30,55.892794,37.61653
038903801440,г.Москва,Москва,улица Кустанайская,6,55.619574,37.752149
038903801442,г.Москва,Москва,улица Айвазовского,1 А,55.618725,37.543659
038903801444,г.Москва,Москва,улица Амундсена,15,55.853814,37.655535
038903801448,г.Москва,Москва,аллея Березовая,9,55.852405,37.613728
038903801449,г.Москва,Москва,бульвар Яна Райниса,30,55.850995,37.410187
038903801451,г.Москва,Москва,улица Михневская,4,55.57863,37.665336
038903801452,г.Москва,Москва,микрорайон Северное Чертаново,1А,55.637393,37.600388
038903801453,г.Москва,Москва,улица Б. Черемушкинская,13,55.686706,37.596273
038903801455,г.Москва,Москва,улица Коломенская,23,55.677113,37.692142
038903801461,г.Москва,Москва,проспект Солнцевский,2,55.652989,37.396416
038903801462,г.Москва,Москва,проспект Солнцевский,21,55.647041,37.411741
038903801463,г.Москва,Москва,шоссе Алтуфьевское,64,55.885014,37.587964
038903801464,г.Москва,Москва,улица Исаковского,2,55.817107,37.39444
038903801465,г.Москва,Москва,улица Красного Маяка,1,55.610789,37.600549
038903801466,г.Москва,Москва,улица Профсоюзная,115,55.630101,37.519629
038903801467,г.Москва,Москва,шоссе Варшавское,160,55.582986,37.59524
038903801468,г.Москва,Москва,улица Клязьминская,9,55.890058,37.523483
038903801469,г.Москва,Москва,улица 1-я Вольская,22,55.683118,37.926521
038903801471,г.Москва,Москва,улица Дмитриевского,21,55.709444,37.894604
038903801472,г.Москва,Москва,"улица 2-ая Мелитопольская,",3А,55.53936,37.573797
038903801476,г.Москва,Москва,шоссе Рублевское,42,55.750864,37.412406
038903801480,г.Москва,Москва,улица Академика Челомея,4Б,55.662385,37.533607
038903801483,г.Москва,Москва,улица Бирюлевская,55,55.582981,37.675307
038903801484,г.Москва,Москва,улица Борисовские пруды,26,55.639959,37.758204
038903801485,г.Москва,Москва,улица Маршала Захарова,13,55.622182,37.702688
038903801487,г.Москва,Москва,проезд Борисовский,11,55.626223,37.721211
038903801490,г.Москва,Москва,улица Декабристов,10,55.865076,37.598851
038903801496,г.Москва,Москва,улица Исаковского,31,55.806287,37.417994
038903801497,г.Москва,Москва,улица Снежная,13,55.852278,37.645726
038903801498,г.Москва,Москва,улица Гарибальди,36,55.668442,37.559856
038903801501,г.Москва,Москва,проспект Мичуринский,31,55.696073,37.497827
038903801504,г.Москва,Москва,бульвар Осенний,12,55.759238,37.409244
038903801505,г.Москва,Москва,улица Профсоюзная,144,55.624347,37.508292
038903801506,г.Москва,Москва,улица Новокосинская,23,55.741161,37.860603
038903801507,г.Москва,Москва,улица Новокосинская,36Б,55.742377,37.869442
038903801511,г.Москва,Москва,улица Шолохова,16,55.640015,37.351024
038903801513,г.Москва,Москва,бульвар Новочеркасский,46,55.646563,37.739528
038903801515,г.Москва,Москва,бульвар Дмитрия Донского,11,55.566807,37.576385
038903801516,г.Москва,Москва,проезд Неманский,9,55.810678,37.392508
038903801517,г.Москва,Москва,улица Новопеределкинская,7А,55.639913,37.366844
038903801518,г.Москва,Москва,улица Маршала Федоренко,7,55.880339,37.489832
038903801521,г.Москва,Зеленоград,г.Зеленоград,,55.991893,37.214382
038903801537,г.Москва,Москва,шоссе Рублевское,16,55.740188,37.43437
038903801541,г.Москва,Зеленоград,Зеленоград,,0.0,0.0
038903801545,г.Москва,Москва,проспект Ленинский,117,55.650724,37.492635
038903801547,г.Москва,Москва,бульвар Кавказский,26,55.629227,37.659569
03890380155,г.Москва,Москва,проезд Старопетровский,1,55.823156,37.500881
038903801555,г.Москва,Москва,улица Скульптора Мухиной,10,55.640645,37.34302
038903801559,г.Москва,Зеленоград,г.Зеленоград,,55.991893,37.214382
038903801562,г.Москва,Москва,улица Бирюлевская,37,55.589661,37.665623
038903801570,г.Москва,Москва,бульвар Дмитрия Донского,1,55.574874,37.580104
038903801572,г.Москва,Москва,проспект Маршала Жукова,11,55.775454,37.49568
038903801573,г.Москва,Москва,улица Плющиха,42,55.741019,37.576358
038903801577,г.Москва,Москва,улица Кантемировская,3,55.63503,37.679412
038903801581,г.Москва,Москва,улица Митинская,47,55.851035,37.352578
038903801583,г.Москва,Москва,проспект Ленинский,62/1,55.693992,37.554457
038903801584,г.Москва,Москва,бульвар Жулебинский,9,55.697828,37.848502
038903801585,г.Москва,Москва,улица Академика Королева,5,55.820885,37.628316
038903801586,г.Москва,Москва,улица Профсоюзная,20/9,55.682026,37.566539
038903801587,г.Москва,Москва,улица Люсиновская,26-28,55.725143,37.62175
038903801591,г.Москва,Москва,проспект Мичуринский,26,55.699903,37.500764
038903801592,г.Москва,Москва,проспект Нахимовский,65,55.680204,37.557861
038903801593,г.Москва,Москва,улица Пронская,2,55.703281,37.845565
038903801598,г.Москва,Москва,бульвар Адмирала Ушакова,12,55.54781,37.550298
038903801599,г.Москва,Москва,переулок 3-ий Митинский,6,55.84768,37.352039
038903801600,г.Москва,Москва,улица Бакунинская,44-48,55.776391,37.687659
038903801602,г.Москва,Москва,улица Тихвинская,20,55.790545,37.600657
038903801603,г.Москва,Москва,улица Красноармейская,20,55.800463,37.543686
038903801604,г.Москва,Зеленоград,Зеленоград,,0.0,0.0
038903801608,г.Москва,Москва,шоссе Пятницкое,25,55.848953,37.366215
038903801609,г.Москва,Москва,шоссе Щелковское,6,55.803909,37.760566
03890380161,г.Москва,Москва,улица 1-я Дубровская,1А,55.72851,37.669261
038903801610,г.Москва,Москва,проспект Волгоградский,4 А,55.731024,37.670501
038903801616,г.Москва,Москва,шоссе Пятницкое,39,55.855153,37.355498
038903801618,г.Москва,Москва,бульвар Новочеркасский,41,55.648072,37.735395
038903801622,г.Москва,Москва,проспект Кутузовский,71,55.723719,37.452103
038903801623,г.Москва,Москва,улица Яблочкова,21А,55.819489,37.578271
038903801624,г.Москва,Москва,улица Таллинская,26,55.799881,37.407627
038903801626,г.Москва,Москва,улица Чертановская,32,55.61783,37.592491
038903801627,г.Москва,Москва,проспект Зеленый,54А,55.751913,37.812794
038903801628,г.Москва,Москва,улица Фабрициуса,18,55.843965,37.44691
03890380163,г.Москва,Москва,улица Симоновский вал,18,55.72161,37.662901
038903801631,г.Москва,Москва,бульвар Адмирала Ушакова,5,55.546908,37.552633
038903801634,г.Москва,Москва,улица Шолохова,10,55.637698,37.355642
038903801635,г.Москва,Москва,улица Адмирала Макарова,6,55.83566,37.490497
038903801637,г.Москва,Москва,улица Нагатинская,1,55.682996,37.624516
038903801638,г.Москва,Москва,улица Болотниковская,21,55.656098,37.59639
038903801641,г.Москва,Москва,шоссе Пятницкое,43,55.857205,37.350324
038903801642,г.Москва,Москва,улица Люблинская,175,55.645878,37.747379
038903801647,г.Москва,Москва,проспект Ленинский,22,55.715768,37.591647
038903801648,г.Москва,Москва,улица Авиамоторная,51,55.746304,37.720986
038903801651,г.Москва,Москва,бульвар Жулебинский,28,55.689725,37.854746
038903801653,г.Москва,Москва,улица Башиловская,11,55.796729,37.57572
038903801654,г.Москва,Москва,набережная Пресненская,2,55.749299,37.539644
038903801655,г.Москва,Москва,улица Алтайская,4,55.819454,37.803317
038903801657,г.Москва,Москва,улица Стромынка,19,55.79476,37.698771
